wordpair_id,In-In,In-Out,Out-In,Out-Out,Acc,ClueFinal,row_id,PatchMethod
ash-snake,0,0,0,3,0,desert,704,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,0,0,3,0,affirmation,705,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,0,0,3,1,deformity,706,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,0,0,4,0,thickness,707,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,0,circular,708,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,0,0,2,1,dark,709,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,0,0,3,0,nature,710,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,0,0,2,0,star,711,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,0,3,1,treasure,712,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,2,1,1,mouth,713,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,0,1,2,1,righteousness,714,TopNByAvgVectorSWOWEmbeddings
jump-leap,1,0,1,1,1,hop,715,TopNByAvgVectorSWOWEmbeddings
lion-tiger,1,1,1,1,1,zoo,716,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,4,1,trunk,717,TopNByAvgVectorSWOWEmbeddings
regret-rude,0,0,0,3,1,feelings,718,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,1,0,1,0,action,719,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,1,1,1,0,boat,720,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,1,1,0,journey,721,TopNByAvgVectorSWOWEmbeddings
ash-snake,2,0,0,0,0,wild,722,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,1,0,1,0,lotteries,723,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,1,0,1,0,delivery,724,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,1,0,1,0,cereal,725,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,1,0,1,0,Camelot,726,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,0,0,2,0,youthful,727,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,0,2,0,mining,728,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,0,1,1,dental,729,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,0,0,2,0,miracle,730,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,0,0,2,1,frog,731,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,2,1,felines,732,TopNByAvgVectorSWOWEmbeddings
oak-tree,1,1,0,0,1,log,733,TopNByAvgVectorSWOWEmbeddings
regret-rude,2,0,1,0,1,unhappy,734,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,0,0,2,0,front,735,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,0,0,2,0,sparks,736,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,3,0,walking,737,TopNByAvgVectorSWOWEmbeddings
army-drum,0,0,1,1,0,troops,738,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,0,1,1,0,(on the) ground,739,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,0,0,2,0,hypothetical,740,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,1,0,1,1,human,741,TopNByAvgVectorSWOWEmbeddings
bone-garage,0,1,0,1,0,skeleton,742,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,1,0,1,0,shoe,743,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,1,circular,744,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,0,1,1,0,delicate,745,TopNByAvgVectorSWOWEmbeddings
candle-wick,0,0,0,2,1,wax,746,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,1,0,1,1,adventurous,747,TopNByAvgVectorSWOWEmbeddings
chair-table,0,0,0,2,1,dining-room,748,TopNByAvgVectorSWOWEmbeddings
chapel-feet,1,0,1,0,0,Jesus,749,TopNByAvgVectorSWOWEmbeddings
east-short,0,1,0,1,0,west,750,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,0,1,1,0,nature,751,TopNByAvgVectorSWOWEmbeddings
giant-subtle,1,0,1,0,0,understated,752,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,1,0,1,0,bright,753,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,1,1,1,expensive metals,754,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,0,1,1,1,inside your mouth,755,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,1,0,1,1,emotion,756,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,0,0,2,0,good,757,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,1,1,0,1,bounce,758,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,2,1,cats,759,TopNByAvgVectorSWOWEmbeddings
new-old,0,0,0,2,0,geology,760,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,0,arbor,761,TopNByAvgVectorSWOWEmbeddings
olive-real,1,1,0,0,0,reality,762,TopNByAvgVectorSWOWEmbeddings
regret-rude,0,0,1,1,1,bad connotation,763,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,1,1,0,1,position,764,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,0,0,3,1,powerful,765,TopNByAvgVectorSWOWEmbeddings
trauma-weird,0,0,0,2,0,funky,766,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,0,circular,767,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,0,0,2,0,dragon,768,TopNByAvgVectorSWOWEmbeddings
glow-quick,2,0,0,0,0,firefly,769,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,0,2,1,ore,770,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,1,wood,771,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,3,0,transport,772,TopNByAvgVectorSWOWEmbeddings
army-drum,0,0,0,2,1,assembly,773,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,0,1,3,0,hike,774,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,0,0,2,0,deal,775,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,0,1,4,0,OBGYN,776,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,1,1,0,0,shoe,777,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,0,round,778,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,1,0,2,0,trapped,779,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,1,0,1,1,medieval,780,TopNByAvgVectorSWOWEmbeddings
east-short,0,0,0,2,0,small,781,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,0,0,4,0,nature,782,TopNByAvgVectorSWOWEmbeddings
giant-subtle,0,1,1,0,0,beanstalk,783,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,1,1,0,0,fireworks,784,TopNByAvgVectorSWOWEmbeddings
gold-silver,1,1,0,0,1,jewelry,785,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,1,0,1,floss,786,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,0,0,2,1,emotions,787,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,1,0,1,1,minister,788,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,1,0,1,0,gymnastics,789,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,2,1,cat,790,TopNByAvgVectorSWOWEmbeddings
new-old,0,0,0,2,1,generations,791,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,0,species,792,TopNByAvgVectorSWOWEmbeddings
regret-rude,0,0,0,2,0,argument,793,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,0,0,3,0,opposite,794,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,1,0,1,1,breeze,795,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,1,0,1,1,afoot,796,TopNByAvgVectorSWOWEmbeddings
army-drum,1,2,1,0,1,marching,797,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,1,0,1,1,toxic,798,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,1,0,2,0,casino,799,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,1,0,1,0,human,800,TopNByAvgVectorSWOWEmbeddings
bone-garage,0,0,0,3,1,interior,801,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,0,0,2,0,farm,802,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,1,0,2,1,breakfast,803,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,0,0,2,1,gallery,804,TopNByAvgVectorSWOWEmbeddings
candle-wick,0,0,0,2,1,wax,805,TopNByAvgVectorSWOWEmbeddings
cave-knight,1,2,2,1,0,shining,806,TopNByAvgVectorSWOWEmbeddings
chair-table,0,0,0,2,1,kitchen,807,TopNByAvgVectorSWOWEmbeddings
chapel-feet,0,1,1,1,0,ritual,808,TopNByAvgVectorSWOWEmbeddings
east-short,0,0,0,2,1,location,809,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,0,0,3,1,terrain,810,TopNByAvgVectorSWOWEmbeddings
giant-subtle,0,1,1,1,0,oxymoron,811,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,2,1,2,0,Lamborghini,812,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,1,3,1,wealth,813,TopNByAvgVectorSWOWEmbeddings
gums-teeth,1,0,1,0,1,toothbrush,814,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,1,0,1,1,emotion,815,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,2,1,0,1,Jesus,816,TopNByAvgVectorSWOWEmbeddings
jump-leap,1,0,1,0,1,trampoline,817,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,1,0,1,1,cat,818,TopNByAvgVectorSWOWEmbeddings
new-old,0,1,0,1,1,generation,819,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,1,2,1,Minecraft,820,TopNByAvgVectorSWOWEmbeddings
olive-real,0,1,1,2,0,cuisine,821,TopNByAvgVectorSWOWEmbeddings
regret-rude,1,1,0,0,0,bully,822,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,2,1,0,1,chair,823,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,0,1,2,1,sailboat,824,TopNByAvgVectorSWOWEmbeddings
trauma-weird,0,1,0,1,1,surreal,825,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,0,walking,826,TopNByAvgVectorSWOWEmbeddings
army-drum,1,1,0,0,1,marching,827,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,0,0,2,0,gang,828,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,0,0,2,0,hypothetical,829,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,1,0,1,0,baby,830,TopNByAvgVectorSWOWEmbeddings
bone-garage,0,1,0,1,0,skeleton,831,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,1,0,1,0,foot,832,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,0,round,833,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,0,0,2,0,container,834,TopNByAvgVectorSWOWEmbeddings
candle-wick,0,0,1,1,1,wax,835,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,0,0,2,0,tale,836,TopNByAvgVectorSWOWEmbeddings
chair-table,0,1,0,1,1,furniture,837,TopNByAvgVectorSWOWEmbeddings
chapel-feet,0,1,1,0,0,piano,838,TopNByAvgVectorSWOWEmbeddings
east-short,0,0,0,2,1,direction,839,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,0,0,2,0,nature,840,TopNByAvgVectorSWOWEmbeddings
giant-subtle,0,0,0,2,0,unexpected,841,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,0,0,2,0,descriptors,842,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,0,2,1,elements,843,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,1,0,1,mouth,844,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,0,0,2,1,emotions,845,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,1,0,1,0,spiritual,846,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,0,0,2,1,frog,847,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,1,1,0,1,cat,848,TopNByAvgVectorSWOWEmbeddings
new-old,0,0,0,2,1,time,849,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,1,wood,850,TopNByAvgVectorSWOWEmbeddings
olive-real,0,0,0,2,1,organic,851,TopNByAvgVectorSWOWEmbeddings
regret-rude,0,0,0,2,1,negative,852,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,0,0,2,1,actions,853,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,0,0,2,0,boat,854,TopNByAvgVectorSWOWEmbeddings
trauma-weird,0,0,0,2,0,unexpected,855,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,0,boots,856,TopNByAvgVectorSWOWEmbeddings
ash-snake,1,1,0,0,0,venom,857,TopNByAvgVectorSWOWEmbeddings
bet-dream,1,1,0,0,0,gamble,858,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,0,0,2,0,baby,859,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,0,0,2,0,shoeshine,860,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,1,round,861,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,1,1,0,0,enclosure,862,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,0,0,3,0,dark,863,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,0,0,2,0,nature,864,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,1,1,0,1,firefly,865,TopNByAvgVectorSWOWEmbeddings
gold-silver,1,1,0,0,1,jewels,866,TopNByAvgVectorSWOWEmbeddings
gums-teeth,1,1,0,0,1,dentist,867,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,0,1,1,1,Jesus,868,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,0,0,2,1,vertical,869,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,2,1,cat,870,TopNByAvgVectorSWOWEmbeddings
new-old,1,1,0,0,0,aging,871,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,0,typology,872,TopNByAvgVectorSWOWEmbeddings
regret-rude,0,0,0,2,1,apologize (you'redoinggreatbtw),873,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,1,1,0,1,get-up,874,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,0,0,2,0,ship,875,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,0,basketball,876,TopNByAvgVectorSWOWEmbeddings
army-drum,0,0,0,2,0,military,877,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,0,0,2,0,grey,878,TopNByAvgVectorSWOWEmbeddings
bet-dream,1,1,0,0,0,lottery,879,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,1,0,1,0,baby,880,TopNByAvgVectorSWOWEmbeddings
bone-garage,0,0,0,2,0,marrow,881,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,1,0,1,0,shoe,882,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,0,round,883,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,0,0,2,0,tank,884,TopNByAvgVectorSWOWEmbeddings
candle-wick,0,0,0,3,0,aroma,885,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,0,0,2,1,silver,886,TopNByAvgVectorSWOWEmbeddings
chair-table,0,0,0,3,1,dining,887,TopNByAvgVectorSWOWEmbeddings
chapel-feet,0,1,0,5,0,church,888,TopNByAvgVectorSWOWEmbeddings
east-short,0,0,0,3,0,Illinois,889,TopNByAvgVectorSWOWEmbeddings
elm-rock,1,1,1,0,0,woods,890,TopNByAvgVectorSWOWEmbeddings
giant-subtle,0,0,0,2,0,gentle,891,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,1,0,1,0,flicker,892,TopNByAvgVectorSWOWEmbeddings
gold-silver,1,0,1,1,1,ores,893,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,0,0,2,0,gingivitis,894,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,0,0,2,1,emotions,895,TopNByAvgVectorSWOWEmbeddings
holy-kind,3,0,0,0,1,Christian,896,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,1,0,1,1,hop,897,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,3,0,parents,898,TopNByAvgVectorSWOWEmbeddings
new-old,0,0,0,4,0,opposites,899,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,3,0,chop,900,TopNByAvgVectorSWOWEmbeddings
olive-real,0,0,0,3,1,fresh,901,TopNByAvgVectorSWOWEmbeddings
regret-rude,1,1,0,0,1,apologize,902,TopNByAvgVectorSWOWEmbeddings
sit-stand,1,0,1,0,0,chair,903,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,1,0,1,0,blizzard,904,TopNByAvgVectorSWOWEmbeddings
trauma-weird,0,1,1,0,0,strange,905,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,0,afoot,906,TopNByAvgVectorSWOWEmbeddings
army-drum,0,2,2,1,1,marching,907,TopNByAvgVectorSWOWEmbeddings
ash-snake,1,2,1,2,0,slither,908,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,0,0,3,0,foresee,909,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,0,0,2,0,OBGYN,910,TopNByAvgVectorSWOWEmbeddings
bone-garage,0,1,1,1,0,car,911,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,1,1,0,0,pizza,912,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,1,2,2,0,star,913,TopNByAvgVectorSWOWEmbeddings
cage-glass,1,1,1,1,0,zoo,914,TopNByAvgVectorSWOWEmbeddings
candle-wick,0,1,1,1,1,wax,915,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,1,0,1,1,dark,916,TopNByAvgVectorSWOWEmbeddings
chair-table,0,1,0,1,1,dinner,917,TopNByAvgVectorSWOWEmbeddings
chapel-feet,0,1,1,2,0,prayer,918,TopNByAvgVectorSWOWEmbeddings
east-short,1,1,0,2,0,Asian,919,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,2,1,1,0,music,920,TopNByAvgVectorSWOWEmbeddings
giant-subtle,0,0,0,2,0,hint,921,TopNByAvgVectorSWOWEmbeddings
glow-quick,1,1,1,3,0,candle,922,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,0,3,1,coins,923,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,1,0,1,dentist,924,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,1,0,1,1,emotion,925,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,2,1,0,1,Jesus,926,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,1,0,1,1,hop,927,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,1,1,1,feline,928,TopNByAvgVectorSWOWEmbeddings
new-old,1,1,0,0,1,age,929,TopNByAvgVectorSWOWEmbeddings
oak-tree,1,1,0,1,1,maple,930,TopNByAvgVectorSWOWEmbeddings
olive-real,0,0,0,3,0,green,931,TopNByAvgVectorSWOWEmbeddings
regret-rude,1,1,1,1,1,mean,932,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,1,0,2,0,squat,933,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,1,0,1,0,severe,934,TopNByAvgVectorSWOWEmbeddings
trauma-weird,0,0,0,2,0,queasy,935,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,0,walk,936,TopNByAvgVectorSWOWEmbeddings
ash-snake,1,1,0,0,0,fire,937,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,0,0,2,0,desire,938,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,0,1,1,0,labor,939,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,1,1,0,1,dirty,940,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,1,round,941,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,0,1,1,0,container,942,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,1,0,1,0,medieval,943,TopNByAvgVectorSWOWEmbeddings
east-short,0,0,0,3,0,distance,944,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,1,0,1,0,woods,945,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,1,1,0,0,lightning,946,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,0,2,0,elements,947,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,1,0,1,mouth,948,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,1,1,0,1,church,949,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,1,1,0,1,soar,950,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,1,1,0,0,zoo,951,TopNByAvgVectorSWOWEmbeddings
new-old,0,1,0,1,1,age,952,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,0,wood,953,TopNByAvgVectorSWOWEmbeddings
regret-rude,1,0,1,0,1,grievances,954,TopNByAvgVectorSWOWEmbeddings
sit-stand,1,1,0,0,1,position,955,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,1,0,1,0,harsh,956,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,1,sandals,957,TopNByAvgVectorSWOWEmbeddings
army-drum,0,1,1,0,0,loud,958,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,0,0,2,0,Voldemort,959,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,0,0,2,0,challenge,960,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,1,1,0,0,newborn,961,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,1,0,1,0,hiking,962,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,1,1,0,0,breakfast,963,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,0,0,2,0,birdfeeder,964,TopNByAvgVectorSWOWEmbeddings
candle-wick,0,0,0,2,0,Yankee,965,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,0,0,3,0,dark,966,TopNByAvgVectorSWOWEmbeddings
east-short,0,0,0,2,0,compass,967,TopNByAvgVectorSWOWEmbeddings
elm-rock,1,0,1,0,0,forest,968,TopNByAvgVectorSWOWEmbeddings
giant-subtle,0,0,0,2,0,sizes,969,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,0,0,2,0,fireflies,970,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,1,1,0,1,jewelry,971,TopNByAvgVectorSWOWEmbeddings
gums-teeth,1,1,0,0,1,dentist,972,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,0,0,2,1,emotions,973,TopNByAvgVectorSWOWEmbeddings
holy-kind,1,1,0,0,1,angels,974,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,1,1,0,1,hop,975,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,2,1,roar,976,TopNByAvgVectorSWOWEmbeddings
new-old,0,0,1,1,0,thrifting,977,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,1,0,1,1,wood,978,TopNByAvgVectorSWOWEmbeddings
olive-real,0,0,0,2,0,martini,979,TopNByAvgVectorSWOWEmbeddings
regret-rude,0,0,0,4,0,Karen's,980,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,0,0,2,0,antonyms,981,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,1,0,1,0,cold,982,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,0,Melissa,983,TopNByAvgVectorSWOWEmbeddings
army-drum,0,0,0,2,0,navy,984,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,1,0,1,0,venomous,985,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,1,0,1,0,casino,986,TopNByAvgVectorSWOWEmbeddings
birth-hand,0,1,1,0,0,mother,987,TopNByAvgVectorSWOWEmbeddings
bone-garage,0,1,1,0,0,rubbish,988,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,0,1,1,0,foot,989,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,0,weed,990,TopNByAvgVectorSWOWEmbeddings
cage-glass,0,0,0,2,1,exhibit,991,TopNByAvgVectorSWOWEmbeddings
candle-wick,0,0,0,2,1,taper,992,TopNByAvgVectorSWOWEmbeddings
cave-knight,2,0,0,0,0,home,993,TopNByAvgVectorSWOWEmbeddings
chair-table,0,1,1,0,1,dining room,994,TopNByAvgVectorSWOWEmbeddings
chapel-feet,0,0,1,1,0,religion,995,TopNByAvgVectorSWOWEmbeddings
east-short,0,0,0,2,0,direction,996,TopNByAvgVectorSWOWEmbeddings
elm-rock,0,0,1,1,0,geologists,997,TopNByAvgVectorSWOWEmbeddings
giant-subtle,0,1,0,1,0,big,998,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,1,1,0,1,qg,999,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,1,0,1,0,earnings,1000,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,1,0,1,gingivitis,1001,TopNByAvgVectorSWOWEmbeddings
happy-sad,0,0,0,2,1,emotional,1002,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,1,1,0,1,church,1003,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,1,1,0,1,gymnastics,1004,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,2,1,animals,1005,TopNByAvgVectorSWOWEmbeddings
new-old,0,1,1,0,0,age,1006,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,1,forest,1007,TopNByAvgVectorSWOWEmbeddings
olive-real,0,1,0,1,0,oil,1008,TopNByAvgVectorSWOWEmbeddings
regret-rude,1,1,0,0,0,impolite,1009,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,1,1,0,0,chair,1010,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,1,1,0,0,tornado,1011,TopNByAvgVectorSWOWEmbeddings
trauma-weird,1,1,0,0,0,PTSD,1012,TopNByAvgVectorSWOWEmbeddings
ankle-travel,0,0,0,2,0,basketball,1013,TopNByAvgVectorSWOWEmbeddings
ash-snake,0,0,0,2,0,hiss,1014,TopNByAvgVectorSWOWEmbeddings
bet-dream,0,1,0,1,0,chance,1015,TopNByAvgVectorSWOWEmbeddings
birth-hand,1,0,1,0,0,body,1016,TopNByAvgVectorSWOWEmbeddings
boot-crust,0,0,0,2,0,crunch,1017,TopNByAvgVectorSWOWEmbeddings
bowl-sun,0,0,0,2,1,round,1018,TopNByAvgVectorSWOWEmbeddings
cave-knight,0,1,0,1,0,medieval,1019,TopNByAvgVectorSWOWEmbeddings
glow-quick,0,1,0,1,0,light,1020,TopNByAvgVectorSWOWEmbeddings
gold-silver,0,0,0,2,1,metals,1021,TopNByAvgVectorSWOWEmbeddings
gums-teeth,0,1,0,1,1,dentist,1022,TopNByAvgVectorSWOWEmbeddings
holy-kind,0,0,0,2,0,qualities,1023,TopNByAvgVectorSWOWEmbeddings
jump-leap,0,0,1,1,1,hop,1024,TopNByAvgVectorSWOWEmbeddings
lion-tiger,0,0,0,2,0,roar,1025,TopNByAvgVectorSWOWEmbeddings
oak-tree,0,0,0,2,1,roots,1026,TopNByAvgVectorSWOWEmbeddings
regret-rude,0,1,0,1,1,horrible,1027,TopNByAvgVectorSWOWEmbeddings
sit-stand,0,0,1,1,0,chair,1028,TopNByAvgVectorSWOWEmbeddings
stern-wind,0,0,0,2,0,boat,1029,TopNByAvgVectorSWOWEmbeddings
