wordpair_id,gameID,target1,target2,variable,value,Prediction_SWOW
oak-tree,475843-472942,oak,tree,clueOption2,wood,1
oak-tree,475843-472942,oak,tree,clueOption3,hardwood,2
oak-tree,475881-473301,oak,tree,clueOption1,roots,2
oak-tree,475881-473301,oak,tree,clueOption2,growth,2
oak-tree,475881-473301,oak,tree,clueOption3,plant,2
oak-tree,485894-457849,oak,tree,clueOption1,wood,1
oak-tree,485894-457849,oak,tree,clueOption2,leaves,2
oak-tree,485894-457849,oak,tree,clueOption3,plant,2
oak-tree,486041-457632,oak,tree,clueOption1,forest,2
oak-tree,486041-457632,oak,tree,clueOption2,trunk,1
oak-tree,486041-457632,oak,tree,clueOption3,wood,1
oak-tree,486051-473300,oak,tree,clueOption1,forest,2
oak-tree,486051-473300,oak,tree,clueOption2,wood,1
oak-tree,486051-473300,oak,tree,clueOption3,branch,2
oak-tree,486052-490835,oak,tree,clueOption1,green,2
oak-tree,486052-490835,oak,tree,clueOption2,nature,2
oak-tree,486052-490835,oak,tree,clueOption3,tall,2
oak-tree,486112-490466,oak,tree,clueOption1,forest,2
oak-tree,486112-490466,oak,tree,clueOption2,maple,1
oak-tree,486112-490466,oak,tree,clueOption3,seder,2
oak-tree,486514-466626,oak,tree,clueOption1,forest,2
oak-tree,486514-466626,oak,tree,clueOption2,wood,1
oak-tree,486514-466626,oak,tree,clueOption3,leaf,2
oak-tree,487223-477222,oak,tree,clueOption1,wood,1
oak-tree,487223-477222,oak,tree,clueOption2,birch,1
oak-tree,487223-477222,oak,tree,clueOption3,plant,2
oak-tree,487409-487333,oak,tree,clueOption1,leaves,2
oak-tree,487409-487333,oak,tree,clueOption2,roots,2
oak-tree,487409-487333,oak,tree,clueOption3,grow,2
oak-tree,487468-490008,oak,tree,clueOption1,forest,2
oak-tree,487468-490008,oak,tree,clueOption2,nature,2
oak-tree,487468-490008,oak,tree,clueOption3,leaves,2
oak-tree,488171-466122,oak,tree,clueOption1,plant,2
oak-tree,488171-466122,oak,tree,clueOption2,nature,2
oak-tree,488171-466122,oak,tree,clueOption3,type,2
oak-tree,490556-458799,oak,tree,clueOption1,forest,2
oak-tree,490556-458799,oak,tree,clueOption2,leaves,2
oak-tree,490556-458799,oak,tree,clueOption3,branch,2
oak-tree,490556-458799,oak,tree,clueOption4,bark,1
oak-tree,490576-485731,oak,tree,clueOption1,forest,2
oak-tree,490576-485731,oak,tree,clueOption2,wood,1
oak-tree,490576-485731,oak,tree,clueOption3,timber,1
oak-tree,490603-458355,oak,tree,clueOption1,plant,2
oak-tree,490603-458355,oak,tree,clueOption2,outside,2
oak-tree,490603-458355,oak,tree,clueOption3,forest,2
oak-tree,490624-466707,oak,tree,clueOption1,nature,2
oak-tree,490624-466707,oak,tree,clueOption2,pine,1
oak-tree,490624-466707,oak,tree,clueOption3,wood,1
oak-tree,491095-486542,oak,tree,clueOption1,oak,1
oak-tree,491095-486542,oak,tree,clueOption2,tree,2
oak-tree,491095-486542,oak,tree,clueOption3,plant,2
oak-tree,491095-486542,oak,tree,clueOption4,trunk,1
oak-tree,491095-486542,oak,tree,clueOption5,roots,2
oak-tree,491095-486542,oak,tree,clueOption6,bark,1
olive-real,455383-451866,olive,real,clueOption1,actual,2
olive-real,455383-451866,olive,real,clueOption2,plant,1
olive-real,455383-451866,olive,real,clueOption3,oil,1
olive-real,455606-490832,olive,real,clueOption1,plant,1
olive-real,455606-490832,olive,real,clueOption2,living,2
olive-real,455606-490832,olive,real,clueOption3,green,1
olive-real,455664-456812,olive,real,clueOption1,green,1
olive-real,455664-456812,olive,real,clueOption2,fake,2
olive-real,455664-456812,olive,real,clueOption3,fruit,1
olive-real,457037-457239,olive,real,clueOption1,green,1
olive-real,457037-457239,olive,real,clueOption2,virtual,2
olive-real,457037-457239,olive,real,clueOption3,pizza,1
olive-real,457425-475416,olive,real,clueOption1,authentic,2
olive-real,457425-475416,olive,real,clueOption2,vegetable,1
olive-real,457425-475416,olive,real,clueOption3,true,2
olive-real,457520-487881,olive,real,clueOption1,el,2
olive-real,457520-487881,olive,real,clueOption2,genuine,2
olive-real,457520-487881,olive,real,clueOption3,food,1
olive-real,457564-463955,olive,real,clueOption1,natural,2
olive-real,457564-463955,olive,real,clueOption2,genuine,2
olive-real,457564-463955,olive,real,clueOption3,clueless,2
olive-real,458120-464965,olive,real,clueOption1,tree,1
olive-real,458120-464965,olive,real,clueOption2,green,1
olive-real,458120-464965,olive,real,clueOption3,plant,1
olive-real,458387-458129,olive,real,clueOption1,oil,1
olive-real,458387-458129,olive,real,clueOption2,color,1
olive-real,458387-458129,olive,real,clueOption3,skin,1
olive-real,463818-486590,olive,real,clueOption1,food,1
olive-real,463818-486590,olive,real,clueOption2,thing,2
olive-real,463818-486590,olive,real,clueOption3,eat,1
olive-real,463890-465862,olive,real,clueOption1,exists,2
olive-real,463890-465862,olive,real,clueOption2,imitation,2
olive-real,463890-465862,olive,real,clueOption3,sustenance,1
olive-real,463946-472824,olive,real,clueOption1,nature,1
olive-real,463946-472824,olive,real,clueOption2,natural,2
olive-real,463946-472824,olive,real,clueOption3,touchable,2
olive-real,463960-455649,olive,real,clueOption1,oil,1
olive-real,463960-455649,olive,real,clueOption2,organic,1
olive-real,463960-455649,olive,real,clueOption3,virgin,1
olive-real,464103-465376,olive,real,clueOption1,raw,1
olive-real,464103-465376,olive,real,clueOption2,natural,2
olive-real,464103-465376,olive,real,clueOption3,nature,1
olive-real,464439-476054,olive,real,clueOption1,cocktail,1
olive-real,464439-476054,olive,real,clueOption2,drunk,1
olive-real,464439-476054,olive,real,clueOption3,fake,2
olive-real,465668-490018,olive,real,clueOption1,natural,2
olive-real,465668-490018,olive,real,clueOption2,cooking,1
olive-real,465668-490018,olive,real,clueOption3,authentic,2
olive-real,466145-475071,olive,real,clueOption1,round,1
olive-real,466145-475071,olive,real,clueOption2,true,2
olive-real,466145-475071,olive,real,clueOption3,kalamata,2
olive-real,466195-455551,olive,real,clueOption1,oil,1
olive-real,466195-455551,olive,real,clueOption2,green,1
olive-real,466195-455551,olive,real,clueOption3,hors d'oeuvre,2
olive-real,466195-455551,olive,real,clueOption4,tangible,2
olive-real,466195-455551,olive,real,clueOption5,reality,2
olive-real,472844-473444,olive,real,clueOption1,virgin,1
olive-real,472844-473444,olive,real,clueOption2,oil,1
olive-real,472844-473444,olive,real,clueOption3,plant,1
olive-real,473115-463794,olive,real,clueOption1,green,1
olive-real,473115-463794,olive,real,clueOption2,food,1
olive-real,473115-463794,olive,real,clueOption3,nonfiction,2
olive-real,473115-463794,olive,real,clueOption4,martini,1
olive-real,473468-490173,olive,real,clueOption1,reality,2
olive-real,473468-490173,olive,real,clueOption2,salad,1
olive-real,473468-490173,olive,real,clueOption3,greek,2
olive-real,473736-473763,olive,real,clueOption1,garden,1
olive-real,473736-473763,olive,real,clueOption2,cuisine,1
olive-real,473736-473763,olive,real,clueOption3,martini,1
olive-real,473736-473763,olive,real,clueOption4,authentic,2
olive-real,473736-473763,olive,real,clueOption5,branch,1
olive-real,473749-473360,olive,real,clueOption1,natural,2
olive-real,473749-473360,olive,real,clueOption2,oil,1
olive-real,473749-473360,olive,real,clueOption3,organic,1
olive-real,474298-475599,olive,real,clueOption1,fresh,1
olive-real,474298-475599,olive,real,clueOption2,food,1
olive-real,474298-475599,olive,real,clueOption3,eat,1
olive-real,474298-475599,olive,real,clueOption4,oil,1
olive-real,475267-490546,olive,real,clueOption1,fake,2
olive-real,475267-490546,olive,real,clueOption2,exist,2
olive-real,475267-490546,olive,real,clueOption3,fruit,1
olive-real,475267-490546,olive,real,clueOption4,green,1
olive-real,475635-488152,olive,real,clueOption1,martini,1
olive-real,475635-488152,olive,real,clueOption2,drinking,1
olive-real,475635-488152,olive,real,clueOption3,fake,2
olive-real,475843-472942,olive,real,clueOption1,true,2
olive-real,475843-472942,olive,real,clueOption2,oil,1
olive-real,475843-472942,olive,real,clueOption3,tree,1
olive-real,485894-457849,olive,real,clueOption1,branch,1
olive-real,485894-457849,olive,real,clueOption2,genuine,2
olive-real,485894-457849,olive,real,clueOption3,peace,1
olive-real,486041-457632,olive,real,clueOption1,oil,1
olive-real,486041-457632,olive,real,clueOption2,virgin,1
olive-real,486041-457632,olive,real,clueOption3,peace,1
olive-real,486041-457632,olive,real,clueOption4,pure,2
olive-real,486051-473300,olive,real,clueOption1,oil,1
olive-real,486051-473300,olive,real,clueOption2,branch,1
olive-real,486051-473300,olive,real,clueOption3,virgin,1
olive-real,486052-490835,olive,real,clueOption1,green,1
olive-real,486052-490835,olive,real,clueOption2,true,2
olive-real,486052-490835,olive,real,clueOption3,food,1
olive-real,486112-490466,olive,real,clueOption1,actual,2
olive-real,486112-490466,olive,real,clueOption2,not-fake,2
olive-real,486112-490466,olive,real,clueOption3,reality,2
olive-real,486514-466626,olive,real,clueOption1,oil,1
olive-real,486514-466626,olive,real,clueOption2,branch,1
olive-real,486514-466626,olive,real,clueOption3,trust,2
olive-real,487409-487333,olive,real,clueOption1,legit,2
olive-real,487409-487333,olive,real,clueOption2,food,1
olive-real,487409-487333,olive,real,clueOption3,brine,1
olive-real,487468-490008,olive,real,clueOption1,wine,1
olive-real,487468-490008,olive,real,clueOption2,authentic,2
olive-real,487468-490008,olive,real,clueOption3,drink,1
olive-real,488171-466122,olive,real,clueOption1,food,1
olive-real,488171-466122,olive,real,clueOption2,round,1
olive-real,488171-466122,olive,real,clueOption3,meals,1
olive-real,490556-458799,olive,real,clueOption1,breadsticks,2
olive-real,490556-458799,olive,real,clueOption2,food,1
olive-real,490556-458799,olive,real,clueOption3,organic,1
olive-real,490576-485731,olive,real,clueOption1,fruit,1
olive-real,490576-485731,olive,real,clueOption2,eat,1
olive-real,490576-485731,olive,real,clueOption3,seed,1
olive-real,490576-485731,olive,real,clueOption4,core,2
olive-real,490624-466707,olive,real,clueOption1,green,1
olive-real,490624-466707,olive,real,clueOption2,vegetable,1
olive-real,490624-466707,olive,real,clueOption3,fake,2
olive-real,491095-486542,olive,real,clueOption1,organic,1
olive-real,491095-486542,olive,real,clueOption2,garden,1
olive-real,491095-486542,olive,real,clueOption3,authentic,2
olive-real,491095-486542,olive,real,clueOption4,non-gmo,2
regret-rude,455383-451866,regret,rude,clueOption1,disrespect,2
regret-rude,455383-451866,regret,rude,clueOption2,remorse,1
regret-rude,455383-451866,regret,rude,clueOption3,unacceptable,2
regret-rude,455606-490832,regret,rude,clueOption1,mean,2
regret-rude,455606-490832,regret,rude,clueOption2,bad,2
regret-rude,455606-490832,regret,rude,clueOption3,transgressions,2
regret-rude,455664-456812,regret,rude,clueOption1,mean,2
regret-rude,455664-456812,regret,rude,clueOption2,sad,1
regret-rude,455664-456812,regret,rude,clueOption3,upset,1
regret-rude,457037-457239,regret,rude,clueOption1,mean,2
regret-rude,457037-457239,regret,rude,clueOption2,bully,2
regret-rude,457037-457239,regret,rude,clueOption3,rancor,2
regret-rude,457425-475416,regret,rude,clueOption1,unfortunate,1
regret-rude,457425-475416,regret,rude,clueOption2,unkind,2
regret-rude,457425-475416,regret,rude,clueOption3,negative,2
regret-rude,457520-487881,regret,rude,clueOption1,mean,2
regret-rude,457520-487881,regret,rude,clueOption2,fomo,2
regret-rude,457520-487881,regret,rude,clueOption3,r,2
regret-rude,457564-463955,regret,rude,clueOption1,mean,2
regret-rude,457564-463955,regret,rude,clueOption2,sad,1
regret-rude,457564-463955,regret,rude,clueOption3,mournful,1
regret-rude,458120-464965,regret,rude,clueOption1,fail,1
regret-rude,458120-464965,regret,rude,clueOption2,offend,2
regret-rude,458120-464965,regret,rude,clueOption3,hurt,1
regret-rude,458387-458129,regret,rude,clueOption1,bad,2
regret-rude,458387-458129,regret,rude,clueOption2,mean,2
regret-rude,458387-458129,regret,rude,clueOption3,sad,1
regret-rude,463818-486590,regret,rude,clueOption1,bad,2
regret-rude,463818-486590,regret,rude,clueOption2,guilt,1
regret-rude,463818-486590,regret,rude,clueOption3,negative,2
regret-rude,463852-487338,regret,rude,clueOption1,mistake,1
regret-rude,463852-487338,regret,rude,clueOption2,mean,2
regret-rude,463852-487338,regret,rude,clueOption3,decision,1
regret-rude,463890-465862,regret,rude,clueOption1,negative,2
regret-rude,463890-465862,regret,rude,clueOption2,adjective,2
regret-rude,463890-465862,regret,rude,clueOption3,abrasive,2
regret-rude,463946-472824,regret,rude,clueOption1,mean,2
regret-rude,463946-472824,regret,rude,clueOption2,sin,1
regret-rude,463946-472824,regret,rude,clueOption3,problem,1
regret-rude,463960-455649,regret,rude,clueOption1,bad,2
regret-rude,463960-455649,regret,rude,clueOption2,remorse,1
regret-rude,463960-455649,regret,rude,clueOption3,unpleasant,2
regret-rude,464103-465376,regret,rude,clueOption1,actions,2
regret-rude,464103-465376,regret,rude,clueOption2,bad,2
regret-rude,464103-465376,regret,rude,clueOption3,past,1
regret-rude,464255-486078,regret,rude,clueOption1,mean,2
regret-rude,464255-486078,regret,rude,clueOption2,tactless,2
regret-rude,464255-486078,regret,rude,clueOption3,upset,1
regret-rude,464313-456825,regret,rude,clueOption1,unpleasant,2
regret-rude,464313-456825,regret,rude,clueOption2,untoward,2
regret-rude,464313-456825,regret,rude,clueOption3,recollection,2
regret-rude,464439-476054,regret,rude,clueOption1,mean,2
regret-rude,464439-476054,regret,rude,clueOption2,negative,2
regret-rude,464439-476054,regret,rude,clueOption3,sad,1
regret-rude,465668-490018,regret,rude,clueOption1,arrogant,2
regret-rude,465668-490018,regret,rude,clueOption2,vile,2
regret-rude,465668-490018,regret,rude,clueOption3,disgust,2
regret-rude,465668-490018,regret,rude,clueOption4,mistake,1
regret-rude,466145-475071,regret,rude,clueOption1,mean,2
regret-rude,466145-475071,regret,rude,clueOption2,shame,1
regret-rude,466145-475071,regret,rude,clueOption3,sad,1
regret-rude,466195-455551,regret,rude,clueOption1,guilt,1
regret-rude,466195-455551,regret,rude,clueOption2,lament,1
regret-rude,466195-455551,regret,rude,clueOption3,mean,2
regret-rude,466195-455551,regret,rude,clueOption4,unkind,2
regret-rude,466351-465700,regret,rude,clueOption1,negative,2
regret-rude,466351-465700,regret,rude,clueOption2,bad,2
regret-rude,466351-465700,regret,rude,clueOption3,feelings,1
regret-rude,472844-473444,regret,rude,clueOption1,guilt,1
regret-rude,472844-473444,regret,rude,clueOption2,overblown,2
regret-rude,472844-473444,regret,rude,clueOption3,retrospect,1
regret-rude,472848-466189,regret,rude,clueOption1,negative,2
regret-rude,472848-466189,regret,rude,clueOption2,bad,2
regret-rude,472848-466189,regret,rude,clueOption3,insulting,2
regret-rude,473115-463794,regret,rude,clueOption1,redemption,1
regret-rude,473115-463794,regret,rude,clueOption2,emotion,1
regret-rude,473115-463794,regret,rude,clueOption3,villain,2
regret-rude,473115-463794,regret,rude,clueOption4,zuko,2
regret-rude,473130-490559,regret,rude,clueOption1,feelings,1
regret-rude,473130-490559,regret,rude,clueOption2,emotion,1
regret-rude,473130-490559,regret,rude,clueOption3,red,1
regret-rude,473130-490559,regret,rude,clueOption4,run,1
regret-rude,473184-487224,regret,rude,clueOption1,awful,2
regret-rude,473184-487224,regret,rude,clueOption2,mean,2
regret-rude,473184-487224,regret,rude,clueOption3,unkind,2
regret-rude,473184-487224,regret,rude,clueOption4,remorse,1
regret-rude,473468-490173,regret,rude,clueOption1,bad connotation,2
regret-rude,473468-490173,regret,rude,clueOption2,starts with r,2
regret-rude,473468-490173,regret,rude,clueOption3,bad,2
regret-rude,473706-458155,regret,rude,clueOption1,fight,2
regret-rude,473706-458155,regret,rude,clueOption2,argument,2
regret-rude,473706-458155,regret,rude,clueOption3,bitch,2
regret-rude,473736-473763,regret,rude,clueOption1,mean,2
regret-rude,473736-473763,regret,rude,clueOption2,guilt,1
regret-rude,473736-473763,regret,rude,clueOption3,obnoxious,2
regret-rude,473749-473360,regret,rude,clueOption1,r,2
regret-rude,473749-473360,regret,rude,clueOption2,negative,2
regret-rude,473749-473360,regret,rude,clueOption3,adjective,2
regret-rude,474297-455411,regret,rude,clueOption1,scold,2
regret-rude,474297-455411,regret,rude,clueOption2,lash,2
regret-rude,474297-455411,regret,rude,clueOption3,projection,1
regret-rude,474298-475599,regret,rude,clueOption1,apologize,1
regret-rude,474298-475599,regret,rude,clueOption2,mean,2
regret-rude,474298-475599,regret,rude,clueOption3,attitude,2
regret-rude,475267-490546,regret,rude,clueOption1,bully,2
regret-rude,475267-490546,regret,rude,clueOption2,mean,2
regret-rude,475267-490546,regret,rude,clueOption3,guilt,1
regret-rude,475267-490546,regret,rude,clueOption4,foul,2
regret-rude,475267-490546,regret,rude,clueOption5,nasty,2
regret-rude,475561-473741,regret,rude,clueOption1,grievances,2
regret-rude,475561-473741,regret,rude,clueOption2,mean,2
regret-rude,475561-473741,regret,rude,clueOption3,bad,2
regret-rude,475635-488152,regret,rude,clueOption1,jail,1
regret-rude,475635-488152,regret,rude,clueOption2,tattoos,2
regret-rude,475635-488152,regret,rude,clueOption3,karen's,2
regret-rude,475635-488152,regret,rude,clueOption4,past,1
regret-rude,475635-488152,regret,rude,clueOption5,bullying,2
regret-rude,475843-472942,regret,rude,clueOption1,mean,2
regret-rude,475843-472942,regret,rude,clueOption2,remorse,1
regret-rude,475843-472942,regret,rude,clueOption3,r,2
regret-rude,475881-473301,regret,rude,clueOption1,bad,2
regret-rude,475881-473301,regret,rude,clueOption2,horrible,2
regret-rude,475881-473301,regret,rude,clueOption3,terrible,2
regret-rude,485894-457849,regret,rude,clueOption1,toxic,2
regret-rude,485894-457849,regret,rude,clueOption2,insulting,2
regret-rude,485894-457849,regret,rude,clueOption3,breakup,1
regret-rude,486041-457632,regret,rude,clueOption1,mean,2
regret-rude,486041-457632,regret,rude,clueOption2,bully,2
regret-rude,486041-457632,regret,rude,clueOption3,embarrassing,1
regret-rude,486051-473300,regret,rude,clueOption1,bad,2
regret-rude,486051-473300,regret,rude,clueOption2,behavior,2
regret-rude,486051-473300,regret,rude,clueOption3,emotion,1
regret-rude,486052-490835,regret,rude,clueOption1,bad,2
regret-rude,486052-490835,regret,rude,clueOption2,r,2
regret-rude,486052-490835,regret,rude,clueOption3,sad,1
regret-rude,486112-490466,regret,rude,clueOption1,mad,2
regret-rude,486112-490466,regret,rude,clueOption2,verbs,2
regret-rude,486112-490466,regret,rude,clueOption3,sad,1
regret-rude,486514-466626,regret,rude,clueOption1,guilt,1
regret-rude,486514-466626,regret,rude,clueOption2,mean,2
regret-rude,486514-466626,regret,rude,clueOption3,disrespect,2
regret-rude,487223-477222,regret,rude,clueOption1,break-up,2
regret-rude,487223-477222,regret,rude,clueOption2,argument,2
regret-rude,487223-477222,regret,rude,clueOption3,hatred,2
regret-rude,487223-477222,regret,rude,clueOption4,karen,2
regret-rude,487409-487333,regret,rude,clueOption1,negative,2
regret-rude,487409-487333,regret,rude,clueOption2,emotions,1
regret-rude,487409-487333,regret,rude,clueOption3,sad,1
regret-rude,487468-490008,regret,rude,clueOption1,bully,2
