gameID,clueFinal,Acc,Level,wordpair_id,target1,target2,words_in_patch,patchsize
486052-490835,still,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
486112-490466,not-similar,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
486514-466626,stool,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
487223-477222,anthem,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
487409-487333,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
487468-490008,chair,0,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
488171-466122,positions,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
490556-458799,posture,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
490576-485731,chair,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
490603-458355,positions,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
490624-466707,actions,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
491095-486542,chair,1,Easy,sit-stand,sit,stand,"positions,posture,move,squat,position,opposite,vertical,still,chair,desk,legs,seating,line,opposites,actions,chairs,stool,anthem,busline",19
455383-451866,strong,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
455606-490832,harsh,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
455664-456812,ship,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
457037-457239,strict,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
457425-475416,sailing,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
457520-487881,sailing,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
457564-463955,ship,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
458120-464965,sailboat,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
458387-458129,harsh,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
463818-486590,boats,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
463852-487338,cereal,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
463890-465862,unseeable,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
463946-472824,extreme,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
463960-455649,harsh,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
464103-465376,sailboat,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
464255-486078,cold,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
464313-456825,sail,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
464439-476054,sailing,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
465668-490018,sailboat,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
466145-475071,sailing,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
466195-455551,breeze,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
466351-465700,harsh,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
472844-473444,harsh,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
472848-466189,gale,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
473115-463794,tornados,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
473130-490559,boat,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
473184-487224,front,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
473468-490173,powerful,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
473706-458155,breeze,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
473736-473763,sailboat,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
473749-473360,boat,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
474297-455411,ship,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
474298-475599,blizzard,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
475267-490546,severe,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
475561-473741,harsh,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
475635-488152,cold,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
475843-472942,tornado,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
475881-473301,boat,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
485894-457849,sail,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
486041-457632,tornado,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
486051-473300,sail,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
486052-490835,blow,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
486112-490466,sailing,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
486514-466626,gust,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
487223-477222,sailboat,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
487409-487333,sailboat,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
487468-490008,shelter,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
488171-466122,strong,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
490556-458799,sail,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
490576-485731,intolerable,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
490603-458355,sailboat,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
490624-466707,elements,0,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
491095-486542,sailing,1,Hard,stern-wind,stern,wind,"harsh,boat,strict,sailing,ship,sailboat,boats,melted,continuous,serious,aggressive,sail,severe,firm,extreme,strong,breeze,storm,gust,tornado,blow,mill,New York,earth",24
455383-451866,painful,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
455606-490832,harm,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
455664-456812,emotional,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
457037-457239,bully,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
457425-475416,traffic,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
457520-487881,unpleasant,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
457564-463955,triggering,1,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
458120-464965,unexpected,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
458387-458129,pain,0,Medium,trauma-weird,trauma,weird,"painful,harm,hard,bully,tragic,unpleasant,triggering,happening,odd,sad,adolescence,stress,therapy,deviant,PTSD,psychotic,terrible,funky,unusual,therapist,remember,scary,injury,flashback,strange,childhood,freaky,abuse,flashbacks",29
